time,altitude,velocity,acceleration,mass,horizontal_drift,horizontal_velocity,crosswind_force,fin_correction_angle_deg,fin_correction_force,pid_error,pid_p_term,pid_i_term,pid_d_term
6.434000,145.127000,-3.651915,-9.746103,0.500000,1.705270,-0.129706,0.300000,-5.256689,-0.366986,-1.705270,-0.068211,-0.033907,0.010371
6.435000,145.123343,-3.661661,-9.745779,0.500000,1.705140,-0.129840,0.300000,-5.256266,-0.366957,-1.705140,-0.068206,-0.033915,0.010382
6.436000,145.119677,-3.671407,-9.745455,0.500000,1.705010,-0.129974,0.300000,-5.255843,-0.366927,-1.705010,-0.068200,-0.033924,0.010393
6.437000,145.116000,-3.681152,-9.745129,0.500000,1.704880,-0.130108,0.300000,-5.255420,-0.366898,-1.704880,-0.068195,-0.033932,0.010403
6.438000,145.112314,-3.690897,-9.744803,0.500000,1.704750,-0.130242,0.300000,-5.254996,-0.366868,-1.704750,-0.068190,-0.033941,0.010414
6.439000,145.108618,-3.700641,-9.744476,0.500000,1.704620,-0.130376,0.300000,-5.254573,-0.366838,-1.704620,-0.068185,-0.033950,0.010425
6.440000,145.104913,-3.710386,-9.744148,0.500000,1.704489,-0.130509,0.300000,-5.254149,-0.366809,-1.704489,-0.068180,-0.033958,0.010435
6.441000,145.101198,-3.720130,-9.743820,0.500000,1.704359,-0.130643,0.300000,-5.253726,-0.366779,-1.704359,-0.068174,-0.033967,0.010446
6.442000,145.097473,-3.729873,-9.743490,0.500000,1.704228,-0.130777,0.300000,-5.253302,-0.366750,-1.704228,-0.068169,-0.033975,0.010457
6.443000,145.093738,-3.739617,-9.743160,0.500000,1.704097,-0.130910,0.300000,-5.252878,-0.366720,-1.704097,-0.068164,-0.033984,0.010467
6.444000,145.089993,-3.749360,-9.742828,0.500000,1.703966,-0.131044,0.300000,-5.252454,-0.366690,-1.703966,-0.068159,-0.033992,0.010478
6.445000,145.086239,-3.759102,-9.742496,0.500000,1.703835,-0.131177,0.300000,-5.252031,-0.366661,-1.703835,-0.068153,-0.034001,0.010489
6.446000,145.082475,-3.768845,-9.742163,0.500000,1.703704,-0.131310,0.300000,-5.251607,-0.366631,-1.703704,-0.068148,-0.034009,0.010499
6.447000,145.078702,-3.778587,-9.741829,0.500000,1.703573,-0.131444,0.300000,-5.251183,-0.366602,-1.703573,-0.068143,-0.034018,0.010510
6.448000,145.074918,-3.788328,-9.741495,0.500000,1.703441,-0.131577,0.300000,-5.250759,-0.366572,-1.703441,-0.068138,-0.034026,0.010521
6.449000,145.071125,-3.798070,-9.741159,0.500000,1.703309,-0.131710,0.300000,-5.250334,-0.366542,-1.703309,-0.068132,-0.034035,0.010531
6.450000,145.067322,-3.807811,-9.740823,0.500000,1.703178,-0.131843,0.300000,-5.249910,-0.366513,-1.703178,-0.068127,-0.034043,0.010542
6.451000,145.063509,-3.817551,-9.740485,0.500000,1.703046,-0.131976,0.300000,-5.249486,-0.366483,-1.703046,-0.068122,-0.034052,0.010553
6.452000,145.059687,-3.827292,-9.740147,0.500000,1.702914,-0.132109,0.300000,-5.249061,-0.366454,-1.702914,-0.068117,-0.034060,0.010563
6.453000,145.055855,-3.837032,-9.739808,0.500000,1.702782,-0.132242,0.300000,-5.248637,-0.366424,-1.702782,-0.068111,-0.034069,0.010574
6.454000,145.052013,-3.846771,-9.739469,0.500000,1.702649,-0.132375,0.300000,-5.248212,-0.366394,-1.702649,-0.068106,-0.034077,0.010585
6.455000,145.048161,-3.856511,-9.739128,0.500000,1.702517,-0.132507,0.300000,-5.247788,-0.366365,-1.702517,-0.068101,-0.034086,0.010595
6.456000,145.044300,-3.866250,-9.738787,0.500000,1.702384,-0.132640,0.300000,-5.247363,-0.366335,-1.702384,-0.068095,-0.034094,0.010606
6.457000,145.040429,-3.875988,-9.738444,0.500000,1.702252,-0.132773,0.300000,-5.246938,-0.366305,-1.702252,-0.068090,-0.034103,0.010617
6.458000,145.036548,-3.885726,-9.738101,0.500000,1.702119,-0.132905,0.300000,-5.246514,-0.366276,-1.702119,-0.068085,-0.034111,0.010627
6.459000,145.032657,-3.895464,-9.737757,0.500000,1.701986,-0.133038,0.300000,-5.246089,-0.366246,-1.701986,-0.068079,-0.034120,0.010638
6.460000,145.028757,-3.905202,-9.737412,0.500000,1.701853,-0.133171,0.300000,-5.245664,-0.366216,-1.701853,-0.068074,-0.034128,0.010648
6.461000,145.024847,-3.914939,-9.737066,0.500000,1.701719,-0.133303,0.300000,-5.245239,-0.366187,-1.701719,-0.068069,-0.034137,0.010659
6.462000,145.020927,-3.924676,-9.736720,0.500000,1.701586,-0.133435,0.300000,-5.244814,-0.366157,-1.701586,-0.068063,-0.034145,0.010670
6.463000,145.016997,-3.934413,-9.736372,0.500000,1.701453,-0.133568,0.300000,-5.244389,-0.366127,-1.701453,-0.068058,-0.034154,0.010680
6.464000,145.013058,-3.944149,-9.736024,0.500000,1.701319,-0.133700,0.300000,-5.243963,-0.366098,-1.701319,-0.068053,-0.034162,0.010691
6.465000,145.009109,-3.953885,-9.735675,0.500000,1.701185,-0.133832,0.300000,-5.243538,-0.366068,-1.701185,-0.068047,-0.034171,0.010701
6.466000,145.005150,-3.963620,-9.735325,0.500000,1.701051,-0.133964,0.300000,-5.243113,-0.366038,-1.701051,-0.068042,-0.034179,0.010712
6.467000,145.001182,-3.973355,-9.734974,0.500000,1.700917,-0.134096,0.300000,-5.242687,-0.366009,-1.700917,-0.068037,-0.034188,0.010722
6.468000,144.997204,-3.983090,-9.734622,0.500000,1.700783,-0.134228,0.300000,-5.242262,-0.365979,-1.700783,-0.068031,-0.034196,0.010733
6.469000,144.993216,-3.992825,-9.734270,0.500000,1.700649,-0.134360,0.300000,-5.241836,-0.365949,-1.700649,-0.068026,-0.034205,0.010744
6.470000,144.989218,-4.002559,-9.733916,0.500000,1.700514,-0.134492,0.300000,-5.241411,-0.365919,-1.700514,-0.068021,-0.034213,0.010754
6.471000,144.985211,-4.012292,-9.733562,0.500000,1.700380,-0.134624,0.300000,-5.240985,-0.365890,-1.700380,-0.068015,-0.034222,0.010765
6.472000,144.981193,-4.022026,-9.733207,0.500000,1.700245,-0.134756,0.300000,-5.240559,-0.365860,-1.700245,-0.068010,-0.034230,0.010775
6.473000,144.977167,-4.031759,-9.732851,0.500000,1.700110,-0.134888,0.300000,-5.240133,-0.365830,-1.700110,-0.068004,-0.034239,0.010786
6.474000,144.973130,-4.041491,-9.732495,0.500000,1.699975,-0.135019,0.300000,-5.239707,-0.365801,-1.699975,-0.067999,-0.034247,0.010796
6.475000,144.969084,-4.051224,-9.732137,0.500000,1.699840,-0.135151,0.300000,-5.239281,-0.365771,-1.699840,-0.067994,-0.034256,0.010807
6.476000,144.965028,-4.060956,-9.731778,0.500000,1.699705,-0.135282,0.300000,-5.238855,-0.365741,-1.699705,-0.067988,-0.034264,0.010817
6.477000,144.960962,-4.070687,-9.731419,0.500000,1.699570,-0.135414,0.300000,-5.238429,-0.365711,-1.699570,-0.067983,-0.034273,0.010828
6.478000,144.956886,-4.080419,-9.731059,0.500000,1.699434,-0.135545,0.300000,-5.238003,-0.365682,-1.699434,-0.067977,-0.034281,0.010838
6.479000,144.952801,-4.090149,-9.730698,0.500000,1.699299,-0.135677,0.300000,-5.237577,-0.365652,-1.699299,-0.067972,-0.034290,0.010849
6.480000,144.948706,-4.099880,-9.730336,0.500000,1.699163,-0.135808,0.300000,-5.237151,-0.365622,-1.699163,-0.067967,-0.034298,0.010859
6.481000,144.944601,-4.109610,-9.729973,0.500000,1.699027,-0.135939,0.300000,-5.236724,-0.365592,-1.699027,-0.067961,-0.034307,0.010870
6.482000,144.940487,-4.119340,-9.729610,0.500000,1.698891,-0.136070,0.300000,-5.236298,-0.365563,-1.698891,-0.067956,-0.034315,0.010880
6.483000,144.936362,-4.129069,-9.729245,0.500000,1.698755,-0.136201,0.300000,-5.235871,-0.365533,-1.698755,-0.067950,-0.034324,0.010891
6.484000,144.932228,-4.138798,-9.728880,0.500000,1.698619,-0.136333,0.300000,-5.235445,-0.365503,-1.698619,-0.067945,-0.034332,0.010901
6.485000,144.928085,-4.148527,-9.728514,0.500000,1.698482,-0.136464,0.300000,-5.235018,-0.365473,-1.698482,-0.067939,-0.034341,0.010912
6.486000,144.923931,-4.158255,-9.728147,0.500000,1.698346,-0.136594,0.300000,-5.234591,-0.365443,-1.698346,-0.067934,-0.034349,0.010922
6.487000,144.919768,-4.167983,-9.727779,0.500000,1.698209,-0.136725,0.300000,-5.234164,-0.365414,-1.698209,-0.067928,-0.034358,0.010933
6.488000,144.915595,-4.177711,-9.727411,0.500000,1.698072,-0.136856,0.300000,-5.233738,-0.365384,-1.698072,-0.067923,-0.034366,0.010943
6.489000,144.911413,-4.187438,-9.727041,0.500000,1.697935,-0.136987,0.300000,-5.233311,-0.365354,-1.697935,-0.067917,-0.034375,0.010954
6.490000,144.907221,-4.197165,-9.726671,0.500000,1.697798,-0.137118,0.300000,-5.232884,-0.365324,-1.697798,-0.067912,-0.034383,0.010964
6.491000,144.903019,-4.206892,-9.726300,0.500000,1.697661,-0.137248,0.300000,-5.232457,-0.365294,-1.697661,-0.067906,-0.034392,0.010975
6.492000,144.898807,-4.216618,-9.725928,0.500000,1.697524,-0.137379,0.300000,-5.232030,-0.365265,-1.697524,-0.067901,-0.034400,0.010985
6.493000,144.894585,-4.226343,-9.725555,0.500000,1.697386,-0.137509,0.300000,-5.231602,-0.365235,-1.697386,-0.067895,-0.034409,0.010996
6.494000,144.890354,-4.236069,-9.725181,0.500000,1.697249,-0.137640,0.300000,-5.231175,-0.365205,-1.697249,-0.067890,-0.034417,0.011006
6.495000,144.886113,-4.245794,-9.724807,0.500000,1.697111,-0.137770,0.300000,-5.230748,-0.365175,-1.697111,-0.067884,-0.034426,0.011016
6.496000,144.881863,-4.255518,-9.724431,0.500000,1.696973,-0.137901,0.300000,-5.230321,-0.365145,-1.696973,-0.067879,-0.034434,0.011027
6.497000,144.877602,-4.265243,-9.724055,0.500000,1.696835,-0.138031,0.300000,-5.229893,-0.365115,-1.696835,-0.067873,-0.034443,0.011037
6.498000,144.873332,-4.274966,-9.723678,0.500000,1.696697,-0.138161,0.300000,-5.229466,-0.365086,-1.696697,-0.067868,-0.034451,0.011048
6.499000,144.869052,-4.284690,-9.723300,0.500000,1.696559,-0.138291,0.300000,-5.229038,-0.365056,-1.696559,-0.067862,-0.034460,0.011058
6.500000,144.864763,-4.294413,-9.722922,0.500000,1.696420,-0.138421,0.300000,-5.228610,-0.365026,-1.696420,-0.067857,-0.034468,0.011069
6.501000,144.860463,-4.304136,-9.722542,0.500000,1.696282,-0.138552,0.300000,-5.228183,-0.364996,-1.696282,-0.067851,-0.034477,0.011079
6.502000,144.856154,-4.313858,-9.722161,0.500000,1.696143,-0.138682,0.300000,-5.227755,-0.364966,-1.696143,-0.067846,-0.034485,0.011089
6.503000,144.851836,-4.323580,-9.721780,0.500000,1.696005,-0.138811,0.300000,-5.227327,-0.364936,-1.696005,-0.067840,-0.034494,0.011100
6.504000,144.847507,-4.333302,-9.721398,0.500000,1.695866,-0.138941,0.300000,-5.226899,-0.364906,-1.695866,-0.067835,-0.034502,0.011110
6.505000,144.843169,-4.343023,-9.721015,0.500000,1.695727,-0.139071,0.300000,-5.226471,-0.364877,-1.695727,-0.067829,-0.034511,0.011120
6.506000,144.838821,-4.352744,-9.720631,0.500000,1.695588,-0.139201,0.300000,-5.226043,-0.364847,-1.695588,-0.067824,-0.034519,0.011131
6.507000,144.834464,-4.362464,-9.720247,0.500000,1.695448,-0.139331,0.300000,-5.225615,-0.364817,-1.695448,-0.067818,-0.034528,0.011141
6.508000,144.830096,-4.372184,-9.719861,0.500000,1.695309,-0.139460,0.300000,-5.225187,-0.364787,-1.695309,-0.067812,-0.034536,0.011152
6.509000,144.825719,-4.381904,-9.719475,0.500000,1.695169,-0.139590,0.300000,-5.224759,-0.364757,-1.695169,-0.067807,-0.034544,0.011162
6.510000,144.821332,-4.391623,-9.719088,0.500000,1.695030,-0.139719,0.300000,-5.224331,-0.364727,-1.695030,-0.067801,-0.034553,0.011172
6.511000,144.816936,-4.401342,-9.718700,0.500000,1.694890,-0.139849,0.300000,-5.223902,-0.364697,-1.694890,-0.067796,-0.034561,0.011183
6.512000,144.812530,-4.411061,-9.718311,0.500000,1.694750,-0.139978,0.300000,-5.223474,-0.364667,-1.694750,-0.067790,-0.034570,0.011193
6.513000,144.808114,-4.420779,-9.717921,0.500000,1.694610,-0.140107,0.300000,-5.223046,-0.364637,-1.694610,-0.067784,-0.034578,0.011203
6.514000,144.803688,-4.430496,-9.717530,0.500000,1.694470,-0.140237,0.300000,-5.222617,-0.364607,-1.694470,-0.067779,-0.034587,0.011214
6.515000,144.799253,-4.440214,-9.717139,0.500000,1.694330,-0.140366,0.300000,-5.222188,-0.364578,-1.694330,-0.067773,-0.034595,0.011224
6.516000,144.794808,-4.449931,-9.716747,0.500000,1.694189,-0.140495,0.300000,-5.221760,-0.364548,-1.694189,-0.067768,-0.034604,0.011234
6.517000,144.790353,-4.459647,-9.716354,0.500000,1.694049,-0.140624,0.300000,-5.221331,-0.364518,-1.694049,-0.067762,-0.034612,0.011245
6.518000,144.785888,-4.469363,-9.715960,0.500000,1.693908,-0.140753,0.300000,-5.220902,-0.364488,-1.693908,-0.067756,-0.034621,0.011255
6.519000,144.781414,-4.479079,-9.715565,0.500000,1.693767,-0.140882,0.300000,-5.220474,-0.364458,-1.693767,-0.067751,-0.034629,0.011265
6.520000,144.776930,-4.488795,-9.715169,0.500000,1.693626,-0.141011,0.300000,-5.220045,-0.364428,-1.693626,-0.067745,-0.034638,0.011276
6.521000,144.772437,-4.498510,-9.714773,0.500000,1.693485,-0.141140,0.300000,-5.219616,-0.364398,-1.693485,-0.067739,-0.034646,0.011286
6.522000,144.767933,-4.508224,-9.714376,0.500000,1.693344,-0.141269,0.300000,-5.219187,-0.364368,-1.693344,-0.067734,-0.034655,0.011296
6.523000,144.763420,-4.517938,-9.713977,0.500000,1.693202,-0.141398,0.300000,-5.218758,-0.364338,-1.693202,-0.067728,-0.034663,0.011307
6.524000,144.758897,-4.527652,-9.713578,0.500000,1.693061,-0.141526,0.300000,-5.218329,-0.364308,-1.693061,-0.067722,-0.034672,0.011317
6.525000,144.754365,-4.537365,-9.713179,0.500000,1.692919,-0.141655,0.300000,-5.217899,-0.364278,-1.692919,-0.067717,-0.034680,0.011327
6.526000,144.749823,-4.547078,-9.712778,0.500000,1.692778,-0.141783,0.300000,-5.217470,-0.364248,-1.692778,-0.067711,-0.034688,0.011338
6.527000,144.745271,-4.556791,-9.712376,0.500000,1.692636,-0.141912,0.300000,-5.217041,-0.364218,-1.692636,-0.067705,-0.034697,0.011348
6.528000,144.740709,-4.566503,-9.711974,0.500000,1.692494,-0.142040,0.300000,-5.216611,-0.364188,-1.692494,-0.067700,-0.034705,0.011358
6.529000,144.736138,-4.576215,-9.711571,0.500000,1.692352,-0.142169,0.300000,-5.216182,-0.364158,-1.692352,-0.067694,-0.034714,0.011368
6.530000,144.731557,-4.585926,-9.711167,0.500000,1.692210,-0.142297,0.300000,-5.215752,-0.364128,-1.692210,-0.067688,-0.034722,0.011379
6.531000,144.726966,-4.595637,-9.710762,0.500000,1.692067,-0.142425,0.300000,-5.215323,-0.364098,-1.692067,-0.067683,-0.034731,0.011389
6.532000,144.722365,-4.605348,-9.710356,0.500000,1.691925,-0.142553,0.300000,-5.214893,-0.364068,-1.691925,-0.067677,-0.034739,0.011399
6.533000,144.717755,-4.615058,-9.709950,0.500000,1.691782,-0.142682,0.300000,-5.214464,-0.364038,-1.691782,-0.067671,-0.034748,0.011409
6.534000,144.713135,-4.624768,-9.709542,0.500000,1.691639,-0.142810,0.300000,-5.214034,-0.364008,-1.691639,-0.067666,-0.034756,0.011420
6.535000,144.708506,-4.634477,-9.709134,0.500000,1.691496,-0.142938,0.300000,-5.213604,-0.363978,-1.691496,-0.067660,-0.034765,0.011430
6.536000,144.703866,-4.644186,-9.708725,0.500000,1.691353,-0.143066,0.300000,-5.213174,-0.363948,-1.691353,-0.067654,-0.034773,0.011440
6.537000,144.699217,-4.653895,-9.708315,0.500000,1.691210,-0.143194,0.300000,-5.212744,-0.363918,-1.691210,-0.067648,-0.034782,0.011450
6.538000,144.694559,-4.663603,-9.707904,0.500000,1.691067,-0.143321,0.300000,-5.212314,-0.363888,-1.691067,-0.067643,-0.034790,0.011461
6.539000,144.689890,-4.673310,-9.707493,0.500000,1.690924,-0.143449,0.300000,-5.211884,-0.363858,-1.690924,-0.067637,-0.034798,0.011471
6.540000,144.685212,-4.683018,-9.707081,0.500000,1.690780,-0.143577,0.300000,-5.211454,-0.363828,-1.690780,-0.067631,-0.034807,0.011481
6.541000,144.680524,-4.692724,-9.706667,0.500000,1.690637,-0.143705,0.300000,-5.211024,-0.363798,-1.690637,-0.067625,-0.034815,0.011491
6.542000,144.675826,-4.702431,-9.706253,0.500000,1.690493,-0.143832,0.300000,-5.210594,-0.363768,-1.690493,-0.067620,-0.034824,0.011501
6.543000,144.671119,-4.712137,-9.705838,0.500000,1.690349,-0.143960,0.300000,-5.210164,-0.363738,-1.690349,-0.067614,-0.034832,0.011512
6.544000,144.666402,-4.721843,-9.705422,0.500000,1.690205,-0.144087,0.300000,-5.209733,-0.363708,-1.690205,-0.067608,-0.034841,0.011522
6.545000,144.661676,-4.731548,-9.705006,0.500000,1.690061,-0.144215,0.300000,-5.209303,-0.363678,-1.690061,-0.067602,-0.034849,0.011532
6.546000,144.656939,-4.741253,-9.704588,0.500000,1.689916,-0.144342,0.300000,-5.208873,-0.363648,-1.689916,-0.067597,-0.034858,0.011542
6.547000,144.652193,-4.750957,-9.704170,0.500000,1.689772,-0.144469,0.300000,-5.208442,-0.363618,-1.689772,-0.067591,-0.034866,0.011552
6.548000,144.647437,-4.760661,-9.703751,0.500000,1.689627,-0.144596,0.300000,-5.208012,-0.363588,-1.689627,-0.067585,-0.034874,0.011563
6.549000,144.642672,-4.770365,-9.703331,0.500000,1.689483,-0.144724,0.300000,-5.207581,-0.363558,-1.689483,-0.067579,-0.034883,0.011573
6.550000,144.637896,-4.780068,-9.702910,0.500000,1.689338,-0.144851,0.300000,-5.207150,-0.363528,-1.689338,-0.067574,-0.034891,0.011583
6.551000,144.633112,-4.789770,-9.702489,0.500000,1.689193,-0.144978,0.300000,-5.206720,-0.363498,-1.689193,-0.067568,-0.034900,0.011593
6.552000,144.628317,-4.799473,-9.702066,0.500000,1.689048,-0.145105,0.300000,-5.206289,-0.363468,-1.689048,-0.067562,-0.034908,0.011603
6.553000,144.623513,-4.809174,-9.701643,0.500000,1.688903,-0.145232,0.300000,-5.205858,-0.363437,-1.688903,-0.067556,-0.034917,0.011613
6.554000,144.618699,-4.818876,-9.701219,0.500000,1.688758,-0.145359,0.300000,-5.205427,-0.363407,-1.688758,-0.067550,-0.034925,0.011624
6.555000,144.613875,-4.828577,-9.700794,0.500000,1.688612,-0.145485,0.300000,-5.204996,-0.363377,-1.688612,-0.067544,-0.034934,0.011634
6.556000,144.609041,-4.838277,-9.700368,0.500000,1.688467,-0.145612,0.300000,-5.204565,-0.363347,-1.688467,-0.067539,-0.034942,0.011644
6.557000,144.604198,-4.847978,-9.699941,0.500000,1.688321,-0.145739,0.300000,-5.204134,-0.363317,-1.688321,-0.067533,-0.034950,0.011654
6.558000,144.599345,-4.857677,-9.699514,0.500000,1.688175,-0.145865,0.300000,-5.203703,-0.363287,-1.688175,-0.067527,-0.034959,0.011664
6.559000,144.594483,-4.867377,-9.699085,0.500000,1.688029,-0.145992,0.300000,-5.203272,-0.363257,-1.688029,-0.067521,-0.034967,0.011674
6.560000,144.589611,-4.877076,-9.698656,0.500000,1.687883,-0.146119,0.300000,-5.202841,-0.363227,-1.687883,-0.067515,-0.034976,0.011684
6.561000,144.584729,-4.886774,-9.698226,0.500000,1.687737,-0.146245,0.300000,-5.202409,-0.363197,-1.687737,-0.067509,-0.034984,0.011695
6.562000,144.579837,-4.896472,-9.697795,0.500000,1.687591,-0.146371,0.300000,-5.201978,-0.363167,-1.687591,-0.067504,-0.034993,0.011705
6.563000,144.574936,-4.906170,-9.697364,0.500000,1.687444,-0.146498,0.300000,-5.201547,-0.363136,-1.687444,-0.067498,-0.035001,0.011715
6.564000,144.570025,-4.915867,-9.696931,0.500000,1.687298,-0.146624,0.300000,-5.201115,-0.363106,-1.687298,-0.067492,-0.035010,0.011725
6.565000,144.565104,-4.925563,-9.696498,0.500000,1.687151,-0.146750,0.300000,-5.200684,-0.363076,-1.687151,-0.067486,-0.035018,0.011735
6.566000,144.560174,-4.935260,-9.696064,0.500000,1.687004,-0.146876,0.300000,-5.200252,-0.363046,-1.687004,-0.067480,-0.035026,0.011745
6.567000,144.555234,-4.944956,-9.695629,0.500000,1.686857,-0.147002,0.300000,-5.199820,-0.363016,-1.686857,-0.067474,-0.035035,0.011755
6.568000,144.550284,-4.954651,-9.695193,0.500000,1.686710,-0.147129,0.300000,-5.199389,-0.362986,-1.686710,-0.067468,-0.035043,0.011765
6.569000,144.545324,-4.964346,-9.694756,0.500000,1.686563,-0.147254,0.300000,-5.198957,-0.362956,-1.686563,-0.067463,-0.035052,0.011775
6.570000,144.540355,-4.974040,-9.694319,0.500000,1.686416,-0.147380,0.300000,-5.198525,-0.362926,-1.686416,-0.067457,-0.035060,0.011785
6.571000,144.535376,-4.983735,-9.693880,0.500000,1.686268,-0.147506,0.300000,-5.198093,-0.362895,-1.686268,-0.067451,-0.035069,0.011795
6.572000,144.530388,-4.993428,-9.693441,0.500000,1.686121,-0.147632,0.300000,-5.197662,-0.362865,-1.686121,-0.067445,-0.035077,0.011806
6.573000,144.525389,-5.003121,-9.693001,0.500000,1.685973,-0.147758,0.300000,-5.197230,-0.362835,-1.685973,-0.067439,-0.035085,0.011816
6.574000,144.520381,-5.012814,-9.692560,0.500000,1.685825,-0.147883,0.300000,-5.196798,-0.362805,-1.685825,-0.067433,-0.035094,0.011826
6.575000,144.515364,-5.022507,-9.692119,0.500000,1.685677,-0.148009,0.300000,-5.196366,-0.362775,-1.685677,-0.067427,-0.035102,0.011836
6.576000,144.510336,-5.032198,-9.691676,0.500000,1.685529,-0.148135,0.300000,-5.195934,-0.362745,-1.685529,-0.067421,-0.035111,0.011846
6.577000,144.505299,-5.041890,-9.691233,0.500000,1.685381,-0.148260,0.300000,-5.195501,-0.362714,-1.685381,-0.067415,-0.035119,0.011856
6.578000,144.500253,-5.051581,-9.690789,0.500000,1.685233,-0.148386,0.300000,-5.195069,-0.362684,-1.685233,-0.067409,-0.035128,0.011866
6.579000,144.495196,-5.061272,-9.690344,0.500000,1.685084,-0.148511,0.300000,-5.194637,-0.362654,-1.685084,-0.067403,-0.035136,0.011876
6.580000,144.490130,-5.070962,-9.689898,0.500000,1.684936,-0.148636,0.300000,-5.194205,-0.362624,-1.684936,-0.067397,-0.035144,0.011886
6.581000,144.485054,-5.080651,-9.689451,0.500000,1.684787,-0.148761,0.300000,-5.193772,-0.362594,-1.684787,-0.067391,-0.035153,0.011896
6.582000,144.479969,-5.090341,-9.689004,0.500000,1.684638,-0.148887,0.300000,-5.193340,-0.362564,-1.684638,-0.067386,-0.035161,0.011906
6.583000,144.474874,-5.100029,-9.688555,0.500000,1.684489,-0.149012,0.300000,-5.192907,-0.362533,-1.684489,-0.067380,-0.035170,0.011916
6.584000,144.469769,-5.109718,-9.688106,0.500000,1.684340,-0.149137,0.300000,-5.192475,-0.362503,-1.684340,-0.067374,-0.035178,0.011926
6.585000,144.464654,-5.119406,-9.687656,0.500000,1.684191,-0.149262,0.300000,-5.192042,-0.362473,-1.684191,-0.067368,-0.035187,0.011936
6.586000,144.459530,-5.129093,-9.687205,0.500000,1.684042,-0.149387,0.300000,-5.191610,-0.362443,-1.684042,-0.067362,-0.035195,0.011946
6.587000,144.454396,-5.138780,-9.686753,0.500000,1.683892,-0.149512,0.300000,-5.191177,-0.362413,-1.683892,-0.067356,-0.035203,0.011956
6.588000,144.449252,-5.148466,-9.686301,0.500000,1.683743,-0.149636,0.300000,-5.190744,-0.362382,-1.683743,-0.067350,-0.035212,0.011966
6.589000,144.444099,-5.158153,-9.685848,0.500000,1.683593,-0.149761,0.300000,-5.190311,-0.362352,-1.683593,-0.067344,-0.035220,0.011976
6.590000,144.438936,-5.167838,-9.685393,0.500000,1.683443,-0.149886,0.300000,-5.189879,-0.362322,-1.683443,-0.067338,-0.035229,0.011986
6.591000,144.433763,-5.177523,-9.684938,0.500000,1.683293,-0.150011,0.300000,-5.189446,-0.362292,-1.683293,-0.067332,-0.035237,0.011996
6.592000,144.428581,-5.187208,-9.684483,0.500000,1.683143,-0.150135,0.300000,-5.189013,-0.362261,-1.683143,-0.067326,-0.035245,0.012006
6.593000,144.423389,-5.196892,-9.684026,0.500000,1.682993,-0.150260,0.300000,-5.188580,-0.362231,-1.682993,-0.067320,-0.035254,0.012016
6.594000,144.418187,-5.206576,-9.683568,0.500000,1.682842,-0.150384,0.300000,-5.188147,-0.362201,-1.682842,-0.067314,-0.035262,0.012026
6.595000,144.412976,-5.216259,-9.683110,0.500000,1.682692,-0.150509,0.300000,-5.187714,-0.362171,-1.682692,-0.067308,-0.035271,0.012036
6.596000,144.407755,-5.225942,-9.682651,0.500000,1.682541,-0.150633,0.300000,-5.187280,-0.362140,-1.682541,-0.067302,-0.035279,0.012046
6.597000,144.402524,-5.235625,-9.682191,0.500000,1.682391,-0.150757,0.300000,-5.186847,-0.362110,-1.682391,-0.067296,-0.035288,0.012056
6.598000,144.397283,-5.245307,-9.681730,0.500000,1.682240,-0.150881,0.300000,-5.186414,-0.362080,-1.682240,-0.067290,-0.035296,0.012066
6.599000,144.392033,-5.254988,-9.681269,0.500000,1.682089,-0.151006,0.300000,-5.185981,-0.362050,-1.682089,-0.067284,-0.035304,0.012075
6.600000,144.386773,-5.264669,-9.680806,0.500000,1.681938,-0.151130,0.300000,-5.185547,-0.362019,-1.681938,-0.067278,-0.035313,0.012085
6.601000,144.381504,-5.274350,-9.680343,0.500000,1.681787,-0.151254,0.300000,-5.185114,-0.361989,-1.681787,-0.067271,-0.035321,0.012095
6.602000,144.376225,-5.284030,-9.679879,0.500000,1.681635,-0.151378,0.300000,-5.184680,-0.361959,-1.681635,-0.067265,-0.035330,0.012105
6.603000,144.370936,-5.293710,-9.679414,0.500000,1.681484,-0.151502,0.300000,-5.184247,-0.361929,-1.681484,-0.067259,-0.035338,0.012115
6.604000,144.365637,-5.303389,-9.678948,0.500000,1.681332,-0.151625,0.300000,-5.183813,-0.361898,-1.681332,-0.067253,-0.035346,0.012125
6.605000,144.360329,-5.313067,-9.678481,0.500000,1.681181,-0.151749,0.300000,-5.183380,-0.361868,-1.681181,-0.067247,-0.035355,0.012135
6.606000,144.355011,-5.322746,-9.678014,0.500000,1.681029,-0.151873,0.300000,-5.182946,-0.361838,-1.681029,-0.067241,-0.035363,0.012145
6.607000,144.349684,-5.332423,-9.677546,0.500000,1.680877,-0.151997,0.300000,-5.182512,-0.361808,-1.680877,-0.067235,-0.035372,0.012155
6.608000,144.344346,-5.342101,-9.677076,0.500000,1.680725,-0.152120,0.300000,-5.182079,-0.361777,-1.680725,-0.067229,-0.035380,0.012165
6.609000,144.338999,-5.351778,-9.676607,0.500000,1.680573,-0.152244,0.300000,-5.181645,-0.361747,-1.680573,-0.067223,-0.035388,0.012175
6.610000,144.333643,-5.361454,-9.676136,0.500000,1.680420,-0.152367,0.300000,-5.181211,-0.361717,-1.680420,-0.067217,-0.035397,0.012184
6.611000,144.328276,-5.371130,-9.675664,0.500000,1.680268,-0.152491,0.300000,-5.180777,-0.361686,-1.680268,-0.067211,-0.035405,0.012194
